Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_person,tour_options,total_nights,total_nights_bin,continent
tour_idhp9730cq,united_states_of_america,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,1,0,14,0,1,Higher Cost,2.0,5,14,8_to_14_days,other
tour_idxcwz019s,comoros,18_to_24,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,4,1,Normal Cost,1.0,0,4,less_7_days,AF
tour_id0nrb5vk0,italy,45_to_64,With_Spouse_and_Children,1.0,2.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,7,1,High Cost,3.0,3,7,less_7_days,EU
tour_idpn8opkji,australia,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,6,0,1,Higher Cost,2.0,5,6,less_7_days,other
tour_id3t2iwpg1,india,45_to_64,Alone,0.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,5,0,0,Normal Cost,1.0,0,5,less_7_days,AS
tour_ids7cmfufx,kenya,25_to_44,None,1.0,0.0,Business,Hunting_Tourism,Trade_fair,Independent,0,0,0,0,0,0,0,4,0,0,Low Cost,1.0,0,4,less_7_days,AF
tour_idnyplfvmc,kenya,45_to_64,Alone,0.0,1.0,Business,Hunting_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,AF
tour_id8b9bwt3i,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,0,14,1,Higher Cost,2.0,7,14,8_to_14_days,EU
tour_idgm5by7f3,norway,25_to_44,Alone,0.0,1.0,Meetings_and_Conference,Mountain_Climbing,Radio_TV_Web,Independent,0,0,0,0,0,0,0,11,0,0,Normal Cost,1.0,0,11,8_to_14_days,EU
tour_idz3tmfpt7,united_kingdom,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,5,0,0,Normal Cost,1.0,0,5,less_7_days,other
tour_id35lgv9fc,australia,18_to_24,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,1,1,0,20,6,1,Higher Cost,2.0,4,26,15_to_30_days,other
tour_idwt9ts3uf,uganda,45_to_64,Alone,0.0,1.0,Business,Hunting_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,3,6,0,Normal Cost,1.0,0,9,8_to_14_days,AF
tour_ide70fvj1y,italy,45_to_64,None,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,11,6,0,Highest Cost,2.0,7,17,15_to_30_days,EU
tour_id0tf6ta60,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,0,8,1,Normal Cost,2.0,7,8,8_to_14_days,EU
tour_id2xba7i4n,the_netherlands,45_to_64,With_Children,3.0,0.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,6,6,1,Higher Cost,3.0,4,12,8_to_14_days,other
tour_id3bkpemfx,the_netherlands,18_to_24,Alone,1.0,0.0,Volunteering,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,50,8,1,Normal Cost,1.0,0,58,31_to_180_days,other
tour_idljddqhq4,united_states_of_america,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,0,0,9,0,1,Higher Cost,2.0,3,9,8_to_14_days,other
tour_idbdjicya3,france,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,0,13,1,Normal Cost,2.0,0,13,8_to_14_days,EU
tour_idw99xxx9u,spain,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,8,5,1,Higher Cost,2.0,0,13,8_to_14_days,EU
tour_idi19x6wlj,united_states_of_america,more_65,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,34,0,0,Normal Cost,2.0,0,34,31_to_180_days,other
tour_idybsy94kk,zambia,25_to_44,Alone,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,Low Cost,1.0,0,4,less_7_days,AF
tour_idzn1s4buh,portugal,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,1,0,7,1,Higher Cost,2.0,5,7,less_7_days,EU
tour_idsz3vty1i,south_africa,45_to_64,None,0.0,1.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,4,0,0,Low Cost,1.0,0,4,less_7_days,other
tour_idift5bu92,united_states_of_america,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,Low Cost,1.0,0,4,less_7_days,other
tour_ide912ib4i,italy,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,1,0,7,1,High Cost,2.0,5,7,less_7_days,EU
tour_idh5zdxfdu,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,0,0,1,0,7,1,Highest Cost,2.0,5,7,less_7_days,EU
tour_iduur450d1,italy,18_to_24,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,0,14,1,Higher Cost,2.0,5,14,8_to_14_days,EU
tour_idmo8rai0z,italy,25_to_44,With_Spouse_and_Children,1.0,2.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,7,1,Higher Cost,3.0,4,7,less_7_days,EU
tour_idh1uorz0x,uae,25_to_44,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,2,1,Normal Cost,1.0,0,6,less_7_days,other
tour_idynr5gkmq,spain,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Others,Independent,0,0,0,0,0,0,0,6,0,0,Normal Cost,1.0,0,6,less_7_days,EU
tour_idbgen94ze,india,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,0,2,0,1,Higher Cost,2.0,5,2,less_7_days,AS
tour_idsbl40cfl,united_kingdom,25_to_44,Alone,0.0,0.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,21,3,1,High Cost,0.0,0,24,15_to_30_days,other
tour_idg3c2l8j2,italy,45_to_64,Alone,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,14,0,1,Normal Cost,2.0,7,14,8_to_14_days,EU
tour_id430qqqok,france,45_to_64,With_Spouse_and_Children,2.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,9,4,0,Higher Cost,5.0,6,13,8_to_14_days,EU
tour_id6j9y39so,zimbabwe,45_to_64,With_Spouse,1.0,1.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,1,Lower Cost,2.0,0,3,less_7_days,AF
tour_idroc7onfa,finland,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,12,0,0,Higher Cost,1.0,5,12,8_to_14_days,EU
tour_idcjbqqcch,kenya,25_to_44,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,5,4,0,Low Cost,1.0,0,9,8_to_14_days,AF
tour_idhsl78bs6,uae,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,14,0,1,Normal Cost,2.0,0,14,8_to_14_days,other
tour_id57dywh6f,italy,25_to_44,With_Other_Friends/Relatives,0.0,5.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,1,1,1,10,5,1,Higher Cost,5.0,7,15,15_to_30_days,EU
tour_id1m6g056z,united_states_of_america,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,0,0,0,6,0,1,High Cost,2.0,2,6,less_7_days,other
tour_idahr36v6q,australia,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,9,4,1,Higher Cost,2.0,7,13,8_to_14_days,other
tour_id3yc8oq71,united_states_of_america,more_65,None,0.0,1.0,Business,Wildlife_Tourism,Tanzania_Mission_Abroad,Independent,0,0,0,0,0,0,0,6,0,1,Low Cost,1.0,0,6,less_7_days,other
tour_id1tlytqs3,switzerland,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,0,1,0,5,0,1,Normal Cost,2.0,4,5,less_7_days,EU
tour_idlln8s2r3,the_netherlands,25_to_44,With_Other_Friends/Relatives,0.0,2.0,Business,Wildlife_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,0,0,7,0,0,High Cost,2.0,4,7,less_7_days,other
tour_idjzd3n9oc,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,14,1,High Cost,2.0,4,14,8_to_14_days,EU
tour_idae5edj1c,burundi,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,0,3,0,High Cost,2.0,0,3,less_7_days,AF
tour_idj89x0xgm,canada,45_to_64,With_Other_Friends/Relatives,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,9,2,1,Higher Cost,1.0,6,11,8_to_14_days,North_Am
tour_idle79r4g1,united_kingdom,45_to_64,With_Other_Friends/Relatives,2.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,14,0,1,High Cost,3.0,5,14,8_to_14_days,other
tour_id01un5l5t,united_states_of_america,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,5,0,1,Normal Cost,2.0,5,5,less_7_days,other
tour_idrvdpo1a9,france,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,0,1,0,1,1,0,6,0,1,Normal Cost,1.0,4,6,less_7_days,EU
tour_idsk5lquax,italy,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,0,0,0,7,1,Higher Cost,2.0,4,7,less_7_days,EU
tour_idw0mc07v3,south_africa,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,7,1,Normal Cost,2.0,4,7,less_7_days,other
tour_idbwf8wxil,united_states_of_america,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,14,0,1,Normal Cost,2.0,5,14,8_to_14_days,other
tour_id9dvx26sw,malaysia,45_to_64,With_Other_Friends/Relatives,2.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,4,0,1,Higher Cost,4.0,5,4,less_7_days,AS
tour_id12qq7nhr,uganda,25_to_44,With_Other_Friends/Relatives,0.0,2.0,Meetings_and_Conference,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,1,Low Cost,2.0,0,1,less_7_days,AF
tour_idnvjd2fic,united_states_of_america,45_to_64,Alone,0.0,1.0,Volunteering,Cultural_Tourism,Tanzania_Mission_Abroad,Independent,0,0,0,0,0,0,0,27,0,0,High Cost,1.0,0,27,15_to_30_days,other
tour_idb93ntaiw,germany,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,0,6,1,Low Cost,2.0,0,6,less_7_days,EU
tour_idooxa053i,germany,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Business,Friends_relatives,Package_Tour,0,1,1,1,0,0,0,6,0,1,High Cost,1.0,3,6,less_7_days,EU
tour_idclf912k6,france,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,1,0,0,0,0,0,0,15,0,1,Higher Cost,2.0,1,15,15_to_30_days,EU
tour_idt7y5pwct,kenya,25_to_44,Alone,1.0,0.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,1,0,0,Low Cost,1.0,0,1,less_7_days,AF
tour_idbuypmq9w,south_africa,25_to_44,With_Spouse_and_Children,1.0,2.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,0,14,0,Higher Cost,3.0,0,14,8_to_14_days,other
tour_idnjggperc,united_states_of_america,25_to_44,With_Other_Friends/Relatives,3.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,15,5,1,Higher Cost,5.0,0,20,15_to_30_days,other
tour_id8oibe3js,united_kingdom,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,0,0,7,0,1,Normal Cost,1.0,4,7,less_7_days,other
tour_id7n37d68a,zambia,25_to_44,Alone,0.0,1.0,Business,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,Lower Cost,1.0,0,4,less_7_days,AF
tour_idpibgzevo,south_africa,45_to_64,Alone,1.0,0.0,Meetings_and_Conference,Conference_Tourism,Others,Package_Tour,1,1,1,1,0,0,0,3,0,0,Normal Cost,1.0,4,3,less_7_days,other
tour_idc081rwo6,united_kingdom,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,9,8,1,Normal Cost,2.0,0,17,15_to_30_days,other
tour_id2lzw2iwv,zimbabwe,25_to_44,Alone,1.0,0.0,Business,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,Lower Cost,1.0,0,3,less_7_days,AF
tour_id94l0iqrf,australia,more_65,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,16,0,0,Normal Cost,2.0,0,16,15_to_30_days,other
tour_idmq5g64vw,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,15,0,0,Normal Cost,2.0,0,15,15_to_30_days,EU
tour_id6byu0czk,united_states_of_america,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,12,0,1,Higher Cost,1.0,5,12,8_to_14_days,other
tour_id21fbshot,united_kingdom,less_18,With_Other_Friends/Relatives,2.0,0.0,Volunteering,Diving_and_Sport_Fishing,Others,Independent,0,0,0,0,0,0,0,2,0,1,Lower Cost,2.0,0,2,less_7_days,other
tour_id689vidxr,zambia,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,AF
tour_id6nl82ql2,sweden,45_to_64,With_Other_Friends/Relatives,1.0,3.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,0,1,1,0,3,10,1,Higher Cost,4.0,4,13,8_to_14_days,EU
tour_idcabptv4v,italy,25_to_44,With_Other_Friends/Relatives,0.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,10,6,1,Higher Cost,3.0,0,16,15_to_30_days,EU
tour_idh42f04uw,italy,25_to_44,With_Other_Friends/Relatives,3.0,5.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,0,0,0,7,1,Higher Cost,8.0,4,7,less_7_days,EU
tour_idkqjp9rnu,zambia,25_to_44,Alone,0.0,1.0,Business,Beach_Tourism,Inflight_magazines,Independent,0,0,0,0,0,0,0,8,0,0,Lower Cost,1.0,0,8,8_to_14_days,AF
tour_idzc9p7bpb,united_kingdom,18_to_24,None,1.0,0.0,Volunteering,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,0,0,0,0,14,0,1,Higher Cost,1.0,2,14,8_to_14_days,other
tour_idpyxszs58,zambia,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Low Cost,1.0,0,2,less_7_days,AF
tour_ido98lxo5y,the_netherlands,45_to_64,None,1.0,0.0,Scientific_and_Academic,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,10,0,0,Normal Cost,1.0,0,10,8_to_14_days,other
tour_iddja23c6o,united_kingdom,18_to_24,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,6,0,1,Normal Cost,1.0,4,6,less_7_days,other
tour_idz9e78k3s,uganda,25_to_44,Alone,1.0,0.0,Meetings_and_Conference,Wildlife_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,3,0,0,Normal Cost,1.0,0,3,less_7_days,AF
tour_idedicbi7d,uganda,25_to_44,Alone,0.0,1.0,Meetings_and_Conference,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,16,0,0,Low Cost,1.0,0,16,15_to_30_days,AF
tour_idv110xuf6,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,1,0,0,7,1,High Cost,2.0,4,7,less_7_days,EU
tour_idlwxq5hhv,zimbabwe,25_to_44,Alone,0.0,1.0,Business,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,Lower Cost,1.0,0,4,less_7_days,AF
tour_id5f7x8meq,united_states_of_america,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Package_Tour,0,1,1,1,1,1,0,10,0,1,Higher Cost,2.0,5,10,8_to_14_days,other
tour_idj003lr8y,germany,25_to_44,With_Other_Friends/Relatives,1.0,2.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,0,5,1,Higher Cost,3.0,4,5,less_7_days,EU
tour_idaiwso4ge,united_states_of_america,45_to_64,With_Spouse_and_Children,2.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,0,0,9,0,1,Highest Cost,3.0,4,9,8_to_14_days,other
tour_idnaqd5u3r,united_kingdom,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,1,1,1,1,0,1,1,8,0,1,Normal Cost,1.0,6,8,8_to_14_days,other
tour_idzmbd76pw,united_kingdom,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,9,0,1,High Cost,2.0,5,9,8_to_14_days,other
tour_idm7w2v5zm,united_states_of_america,45_to_64,Alone,1.0,0.0,Meetings_and_Conference,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,9,0,1,Normal Cost,1.0,0,9,8_to_14_days,other
tour_idrh11tsk1,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,1,13,0,1,Higher Cost,2.0,7,13,8_to_14_days,EU
tour_id5enb69c7,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Business,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,0,7,1,High Cost,2.0,5,7,less_7_days,EU
tour_idsl5s40hd,uganda,45_to_64,Alone,0.0,1.0,Meetings_and_Conference,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,13,0,Normal Cost,1.0,0,13,8_to_14_days,AF
tour_ida20zto6o,united_kingdom,45_to_64,With_Other_Friends/Relatives,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,1,1,1,0,6,0,1,Low Cost,1.0,6,6,less_7_days,other
tour_idjgcbta0n,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,1,1,0,0,20,1,Higher Cost,2.0,5,20,15_to_30_days,EU
tour_idujv58rci,denmark,25_to_44,With_Spouse_and_Children,1.0,3.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,0,15,0,1,Higher Cost,4.0,6,15,15_to_30_days,EU
tour_id49fro9p3,united_kingdom,45_to_64,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,0,Normal Cost,2.0,0,4,less_7_days,other
tour_id3xcky3pd,spain,25_to_44,With_Other_Friends/Relatives,3.0,4.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,4,1,Higher Cost,7.0,3,4,less_7_days,EU
tour_idttr80mkp,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,10,0,1,High Cost,2.0,5,10,8_to_14_days,other
tour_idoak5jzd9,denmark,25_to_44,Alone,1.0,0.0,Volunteering,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,Normal Cost,1.0,0,4,less_7_days,EU
tour_idvqrlf1bc,spain,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,0,0,0,4,0,1,Low Cost,1.0,3,4,less_7_days,EU
tour_idrchu6e20,switzerland,18_to_24,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,26,0,0,Normal Cost,1.0,0,26,15_to_30_days,EU
tour_ida03tlb5h,czech_republic,25_to_44,Alone,1.0,0.0,Business,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,21,0,0,Higher Cost,1.0,0,21,15_to_30_days,other
tour_ids6kh21on,kenya,25_to_44,None,1.0,0.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,5,0,1,Low Cost,1.0,0,5,less_7_days,AF
tour_idmpu6bkl9,united_kingdom,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,15,4,1,High Cost,1.0,6,19,15_to_30_days,other
tour_idleh45ey5,india,45_to_64,None,0.0,1.0,Business,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,23,0,0,Normal Cost,1.0,0,23,15_to_30_days,AS
tour_idco4ult0m,united_states_of_america,45_to_64,With_Children,0.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,1,6,0,1,Higher Cost,0.0,7,6,less_7_days,other
tour_id4o682uir,spain,18_to_24,Alone,0.0,1.0,Volunteering,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,14,0,1,Lower Cost,1.0,0,14,8_to_14_days,EU
tour_idy44g7hf4,canada,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,16,0,1,Higher Cost,1.0,4,16,15_to_30_days,North_Am
tour_id7n11brfh,italy,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,0,7,1,High Cost,2.0,3,7,less_7_days,EU
tour_idw2c0q0vs,united_arab_emirates,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,0,0,6,0,1,High Cost,1.0,4,6,less_7_days,other
tour_idv0pkp6xz,uae,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Others,Independent,0,0,0,0,0,0,0,5,9,1,Normal Cost,1.0,0,14,8_to_14_days,other
tour_idj3x560gn,united_states_of_america,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,0,1,1,1,1,1,0,4,0,1,Low Cost,1.0,5,4,less_7_days,other
tour_idg2zuhmaz,burundi,25_to_44,With_Spouse_and_Children,2.0,2.0,Leisure_and_Holidays,Cultural_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,5,0,0,Normal Cost,4.0,0,5,less_7_days,AF
tour_idw2e6cavm,kenya,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,AF
tour_idkwz5skbr,uganda,18_to_24,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,90,0,1,Lower Cost,1.0,0,90,31_to_180_days,AF
tour_idow0h0uk7,switzerland,less_18,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,0,0,0,0,0,0,7,0,1,Normal Cost,1.0,1,7,less_7_days,EU
